Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
2. Some can flatter,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.a2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,CM,2,"7-course, soprano, 6-course bass viol","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/a2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/02_some_can_flatter/02_some_can_flatter_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/02_some_can_flatter/pdf/02_some_can_flatter_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/02_some_can_flatter/midi/02_some_can_flatter_VB.mid,1709916918,1707937690
"3. Sweet, restrain these showers",,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b1,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,CM,2,"7-course, soprano, 6-course bass viol","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b1.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/03_sweet_restrain_these_showers.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/pdf/03_sweet_restrain_these_showers.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/midi/03_sweet_restrain_these_showers.mid,1709916918,1707936196
"3. Sweet, restrain these showers",,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b1,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,CM,2,"7-course, soprano, 6-course bass viol",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b1.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/03_sweet_restrain_these_showers_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/pdf/03_sweet_restrain_these_showers_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/midi/03_sweet_restrain_these_showers_S.mid,1709916918,1707936196
"3. Sweet, restrain these showers",,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b1,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,2,"7-course, soprano, 6-course bass viol","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b1.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/03_sweet_restrain_these_showers_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/pdf/03_sweet_restrain_these_showers_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/03_sweet_restrain_these_showers/midi/03_sweet_restrain_these_showers_VB.mid,1709916918,1707937690
4. If streams of tears,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"7-course, alto, 6-course bass viol","7-course, alto",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/04_if_streams_of_tears.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/pdf/04_if_streams_of_tears.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/midi/04_if_streams_of_tears.mid,1709916918,1707936196
4. If streams of tears,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"7-course, alto, 6-course bass viol",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/04_if_streams_of_tears_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/pdf/04_if_streams_of_tears_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/midi/04_if_streams_of_tears_S.mid,1709916918,1707936196
4. If streams of tears,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"7-course, alto, 6-course bass viol","6-course bass viol, alto",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/04_if_streams_of_tears_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/pdf/04_if_streams_of_tears_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/04_if_streams_of_tears/midi/04_if_streams_of_tears_VB.mid,1709916918,1707937690
"5. Sweet, let me go",,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,CM,3,"6-course bass viol, 7-course, alto","7-course, alto",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/05_sweet_let_me_go.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/pdf/05_sweet_let_me_go.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/midi/05_sweet_let_me_go.mid,1709916918,1707936196
"5. Sweet, let me go",,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,CM,3,"6-course bass viol, 7-course, alto",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/05_sweet_let_me_go_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/pdf/05_sweet_let_me_go_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/midi/05_sweet_let_me_go_S.mid,1709916918,1707936196
"5. Sweet, let me go",,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.b2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,CM,3,"6-course bass viol, 7-course, alto","6-course bass viol, alto",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/b2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/05_sweet_let_me_go_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/pdf/05_sweet_let_me_go_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/05_sweet_let_me_go/midi/05_sweet_let_me_go_VB.mid,1709916918,1707937690
6. He that hath no mistress,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c1,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,FM,3,"6-course bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c1.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/06_he_that_hath_no_mistress.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/pdf/06_he_that_hath_no_mistress.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/midi/06_he_that_hath_no_mistress.mid,1709916918,1707936196
6. He that hath no mistress,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c1,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,FM,3,"6-course bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c1.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/06_he_that_hath_no_mistress_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/pdf/06_he_that_hath_no_mistress_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/midi/06_he_that_hath_no_mistress_S.mid,1709916918,1707936196
6. He that hath no mistress,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c1,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,FM,3,"6-course bass viol, 7-course, soprano","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c1.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/06_he_that_hath_no_mistress_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/pdf/06_he_that_hath_no_mistress_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/06_he_that_hath_no_mistress/midi/06_he_that_hath_no_mistress_VB.mid,1709916918,1707937690
7. Sweet Cupid,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3,"6-course bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/07_sweet_cupid.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/pdf/07_sweet_cupid.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/midi/07_sweet_cupid.mid,1709916918,1707936196
7. Sweet Cupid,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3,"6-course bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/07_sweet_cupid_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/pdf/07_sweet_cupid_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/midi/07_sweet_cupid_S.mid,1709916918,1707936196
7. Sweet Cupid,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3,"6-course bass viol, 7-course, soprano","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/07_sweet_cupid_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/pdf/07_sweet_cupid_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/07_sweet_cupid/midi/07_sweet_cupid_VB.mid,1709916918,1707937690
8. Vain is all this world's contention,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3,"6-course bass viol, 7-course, alto","7-course, alto",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/08_vain_is_all.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/pdf/08_vain_is_all.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/midi/08_vain_is_all.mid,1709916918,1707936196
8. Vain is all this world's contention,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3,"6-course bass viol, 7-course, alto",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/08_vain_is_all_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/pdf/08_vain_is_all_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/midi/08_vain_is_all_S.mid,1709916918,1707936196
8. Vain is all this world's contention,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,BbM,3,"6-course bass viol, 7-course, alto","6-course bass viol, alto",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/08_vain_is_all_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/pdf/08_vain_is_all_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/08_vain_is_all/midi/08_vain_is_all_VB.mid,1709916918,1707937690
9. Beauty sat bathing,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Am,3,"6-course bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/09_beauty_sat_bathing.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/pdf/09_beauty_sat_bathing.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/midi/09_beauty_sat_bathing.mid,1709916918,1707936196
9. Beauty sat bathing,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Am,3,"6-course bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/09_beauty_sat_bathing_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/pdf/09_beauty_sat_bathing_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/midi/09_beauty_sat_bathing_S.mid,1709916918,1707936196
9. Beauty sat bathing,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Am,3,"6-course bass viol, 7-course, soprano","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/c2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/09_beauty_sat_bathing_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/pdf/09_beauty_sat_bathing_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/09_beauty_sat_bathing/midi/09_beauty_sat_bathing_VB.mid,1709916918,1707937690
10. Now would 'chwore hong'd,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,3,"6-course bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/10_now_would_chwore_honged.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/pdf/10_now_would_chwore_honged.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/midi/10_now_would_chwore_honged.mid,1709916918,1707936196
10. Now would 'chwore hong'd,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,3,"6-course bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/10_now_would_chwore_honged_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/pdf/10_now_would_chwore_honged_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/midi/10_now_would_chwore_honged_S.mid,1709916918,1707936196
10. Now would 'chwore hong'd,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,GM,3,"6-course bass viol, 7-course, soprano","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d1v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/10_now_would_chwore_honged_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/pdf/10_now_would_chwore_honged_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/10_now_would_chwore_honged/midi/10_now_would_chwore_honged_VB.mid,1709916918,1707937690
11. Think you to seduce me so?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"6-course bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/11_think_you_to_seduce_me_so.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/pdf/11_think_you_to_seduce_me_so.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/midi/11_think_you_to_seduce_me_so.mid,1709916918,1707936196
11. Think you to seduce me so?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"6-course bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/11_think_you_to_seduce_me_so_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/pdf/11_think_you_to_seduce_me_so_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/midi/11_think_you_to_seduce_me_so_S.mid,1709916918,1707936196
11. Think you to seduce me so?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"6-course bass viol, 7-course, soprano","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/11_think_you_to_seduce_me_so_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/pdf/11_think_you_to_seduce_me_so_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/11_think_you_to_seduce_me_so/midi/11_think_you_to_seduce_me_so_VB.mid,1709916918,1707937690
12. Shall a frown or angry eye?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"6-course bass viol, 7-course, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/12_shall_a_frown_or_angry_eye.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/pdf/12_shall_a_frown_or_angry_eye.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/midi/12_shall_a_frown_or_angry_eye.mid,1709916918,1707936196
12. Shall a frown or angry eye?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"6-course bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/12_shall_a_frown_or_angry_eye_S.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/pdf/12_shall_a_frown_or_angry_eye_S.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/midi/12_shall_a_frown_or_angry_eye_S.mid,1709916918,1707936196
12. Shall a frown or angry eye?,,William Corkine,,William Corkine,Ayres to Sing and Play,1,1610,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Gm,3,"6-course bass viol, 7-course, soprano","6-course bass viol, soprano",,,https://lutemusic.org/facsimiles/CorkineW/Ayres_to_Sing_and_Play/v.1_1610/d2v.png,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/12_shall_a_frown_or_angry_eye_VB.ft3,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/pdf/12_shall_a_frown_or_angry_eye_VB.pdf,https://lutemusic.org/sources/CorkineW/ayres_to_sing_and_play/v.1_1610/songs/12_shall_a_frown_or_angry_eye/midi/12_shall_a_frown_or_angry_eye_VB.mid,1709916918,1707937690
