Piece,Type,Key,Difficulty,Date,Ensemble
,aria,Dm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,aria,Dm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,aria,Dm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,recitative,Dm,3.0,1689,archlute cello tenor
,recitative,Dm,3.0,1689,archlute cello tenor
,recitative,Dm,3.0,1689,archlute cello tenor
,aria,DM,3.0,1689,archlute cello soprano
,aria,DM,3.0,1689,archlute cello soprano
,aria,DM,3.0,1689,archlute cello soprano
,recitative duet,Am,3.0,1689,archlute cello tenor soprano
,recitative duet,Am,3.0,1689,archlute cello tenor soprano
,recitative duet,Am,3.0,1689,archlute cello tenor soprano
Act III - Scene 1 - The ships,prelude,BbM,3.0,1692,vln 1:violin vln 2:violin viola 6-course bass viol archlute
Act III - Scene 1 - The ships,prelude,BbM,3.0,1692,vln 1:violin vln 2:violin viola 6-course bass viol archlute
Act III - Scene 1 - The ships,prelude,BbM,3.0,1692,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,prelude,BbM,3.0,1692,6-course bass viol tenor archlute
,prelude,BbM,3.0,1692,6-course bass viol tenor archlute
,prelude,BbM,3.0,1692,6-course bass viol tenor archlute
,dance,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,dance,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,dance,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,aria,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,aria,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,aria,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,dance,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,dance,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
,dance,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol archlute
Scene 2 - the Palace,recitative duet,Gm,3.0,1689,soprano 6-course bass viol archlute
,recitative duet,Gm,3.0,1689,soprano tenor archlute
,recitative duet,Gm,3.0,1689,soprano tenor archlute
,aria,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,aria,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,aria,BbM,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,recitative,Cm,3.0,1689,archlute cello soprano
,recitative,Cm,3.0,1689,archlute cello soprano
,recitative,Cm,3.0,1689,archlute cello soprano
,aria lament,Gm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol soprano archlute
,aria lament,Gm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol soprano archlute
,aria lament,Gm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol soprano archlute
,aria lament,Gm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,aria lament,Gm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,aria lament,Gm,3.0,1689,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
King Arthur,ouverture,Dm,3.0,1691,archlute cello viola violin 2:violin violin 1:violin
,aria,Dm,3.0,1691,archlute soprano
,ouverture,DM,3.0,1691,archlute cello viola violin 2:violin violin 1:violin
,aria,CM,3.0,1691,archlute soprano
,aria,Dm,3.0,1691,archlute soprano
,aria,AM,3.0,1691,archlute soprano
,lute song,DM,3.0,1691,archlute soprano
,aria,GM,3.0,1691,archlute soprano
,hornpipe,Gm,2.0,1691,archlute cello viola violin 2:violin violin 1:violin
,aria,CM,3.0,1691,archlute 6-course bass viol soprano
,aria,Cm,3.0,1691,archlute 6-course bass viol soprano
,aria,CM,3.0,1691,archlute 6-course bass viol soprano
,aria,CM,3.0,1691,archlute 6-course bass viol bass
,aria,CM,3.0,1691,archlute 6-course bass viol bass
,recitative,CM,3.0,1691,archlute 6-course bass viol soprano
,recitative,CM,3.0,1691,archlute 6-course bass viol soprano
,aria,Cm,3.0,1691,archlute cello bass tenor alto soprano viola violin 2:violin violin 1:violin
,aria,CM,3.0,1691,archlute soprano
,opera,Am,3.0,1691,archlute cello viola violin 2:violin violin 1:violin
,passacaglia passacaglia-harmony,Gm,3.0,1691,archlute cello viola violin 2:violin violin 1:violin
,opera trumpet tune,CM,3.0,1691,archlute cello viola violin 2:violin violin 1:violin
,aria,CM,3.0,1691,archlute cello bass tenor alto soprano viola violin 2:violin violin 1:violin
,aria,Am,3.0,1691,8-course cello bass tenor alto soprano viola violin 2:violin violin 1:violin
,aria,FM,3.0,1691,vln 1:violin vln 2:violin viola 6-course bass viol bass tenor alto soprano archlute
,theater chaconne chaconne-dance,FM,3.0,1691,vln 1:violin vln 2:violin viola 6-course bass viol archlute
27. Two daughters of this aged stream,aria duet,Gm,3.0,1691,soprano 1:soprano soprano 2:soprano 6-course bass viol archlute
27. Two daughters of this aged stream,aria duet,Gm,3.0,1691,soprano 1:soprano soprano 2:soprano 6-course bass viol archlute
27. Two daughters of this aged stream,aria duet,Gm,3.0,1691,soprano 1:soprano soprano 2:soprano 6-course bass viol archlute
27. Two daughters of this aged stream,aria duet,Gm,3.0,1691,soprano 1:soprano soprano 2:soprano 6-course bass viol archlute
27. Two daughters of this aged stream,aria duet,Gm,3.0,1691,soprano 1:soprano soprano 2:soprano 6-course bass viol archlute
36. Fairest Isle,aria,BbM,3.0,1691,7-course soprano
36. Fairest Isle,aria,BbM,3.0,1691,7-course soprano
36. Fairest Isle,aria,GM,3.0,1691,9-course soprano
36. Fairest Isle,aria,GM,3.0,1691,9-course soprano
,air,BbM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin kettle drums trumpet 2:trumpet trumpet 1:trumpet
,aria,BbM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin
,rondeau,BbM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin
,rondeau,BbM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin
,aria,CM,3.0,1692,10-course cello soprano
,aria,CM,3.0,1692,10-course cello soprano
,aria,CM,3.0,1692,10-course cello soprano
,dance,GM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin
,dance,GM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin
,symphony symphony-opera,DM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin kettle drums trumpet 2:trumpet trumpet 1:trumpet
,symphony symphony-opera,DM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin kettle drums trumpet 2:trumpet trumpet 1:trumpet
,aria,Am,3.0,1692,archlute cello viola violin 2:violinviolin 1:violin kettle drums trumpet 2:trumpet trumpet 1:trumpet tenor
,aria,Am,3.0,1692,archlute cello viola violin 2:violin violin 1:violin kettle drums trumpet 2:trumpet trumpet 1:trumpet tenor
,aria,Am,3.0,1692,archlute cello viola violin 2:violin violin 1:violin kettle drums trumpet 2:trumpet trumpet 1:trumpet tenor
,aria,GM,3.0,1692,archlute cello alto oboe 2:oboe oboe 1:oboe
,aria,GM,3.0,1692,archlute cello alto oboe 2:oboe oboe 1:oboe
,aria,GM,3.0,1692,archlute cello alto oboe 2:oboe oboe 1:oboe
,dance,GM,3.0,1692,archlute cello violin
,dance,GM,3.0,1692,archlute cello violin
,lute song,Am,3.0,1692,archlute bass cello viola violin 2:violin violin 1:violin
,lute song,Am,3.0,1692,archlute bass cello viola violin 2:violin violin 1:violin
,aria,DM,3.0,1692,archlute bass tenor alto soprano cello viola violin 2:violin violin 1:violin kettle drums oboe 2:oboe oboe 1:oboe trumpet 2:trumpet trumpet 1:trumpet
,aria,DM,3.0,1692,archlute bass tenor alto soprano cello viola violin 2:violin violin 1:violin kettle drums oboe 2:oboe oboe 1:oboe trumpet 2:trumpet trumpet 1:trumpet
,aria,DM,3.0,1692,archlute bass tenor alto soprano cello viola violin 2:violin violin 1:violin kettle drums oboe 2:oboe oboe 1:oboe trumpet 2:trumpet trumpet 1:trumpet
,air,CM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin
,air,CM,3.0,1692,archlute cello viola violin 2:violin violin 1:violin
,aria,GM,3.0,1692,9-course bass soprano
,aria,GM,3.0,1692,9-course bass soprano
,aria,GM,3.0,1692,9-course bass soprano
,aria,Gm,3.0,1692,soprano alto tenor bass violin 1:violin violin 2:violin viola cello archlute
,aria,Gm,3.0,1692,soprano alto tenor bass violin 1:violin violin 2:violin viola cello archlute
,aria,Gm,3.0,1692,soprano alto tenor bass violin 1:violin violin 2:violin viola cello archlute
,aria,Gm,3.0,1692,soprano alto tenor bass violin 1:violin violin 2:violin viola cello archlute
,aria,Gm,3.0,1692,violin bass tenor alto soprano archlute
,aria,Gm,3.0,1692,violin bass tenor alto soprano archlute
,dance,GM,3.0,1692,violin 1:violin violin 2:violin viola 6-course bass viol archlute
,dance,GM,3.0,1692,violin 1:violin violin 2:violin viola 6-course bass viol archlute
,dance,GM,3.0,1692,violin 1:violin violin 2:violin viola 6-course bass viol archlute
,lute song lament,Dm,3.0,1692,archlute 6-course bass viol soprano violin
,lute song lament,Dm,3.0,1692,archlute 6-course bass viol soprano violin
,lute song lament,Dm,3.0,1692,archlute 6-course bass viol soprano violin
,lute song lament,Dm,3.0,1692,archlute 6-course bass viol soprano violin
,lute song lament,Dm,3.0,1692,archlute 6-course bass viol soprano violin
,lute song lament,Dm,3.0,1692,archlute 6-course bass viol soprano violin
,lute song lament,Dm,3.0,1692,archlute 6-course bass viol soprano violin
,aria,CM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin soprano
,aria,CM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin soprano
,aria,CM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin soprano
,chaconne chaconne-dance theater,CM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin
,chaconne chaconne-dance theater,CM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin
,symphony symphony-opera,DM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin
,symphony symphony-opera,CM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin oboe 2:oboe oboe 1:oboe trumpet 2:trumpet trumpet 1:trumpet
,symphony symphony-opera,CM,3.0,1692,archlute 6-course bass viol viola violin 2:violin violin 1:violin oboe 2:oboe oboe 1:oboe trumpet 2:trumpet trumpet 1:trumpet
,lute song,CM,4.0,1692,10-course cello soprano trumpet
,lute song,CM,4.0,1692,10-course cello soprano trumpet
,lute song,CM,4.0,1692,10-course cello soprano trumpet
,lute song,CM,4.0,1692,10-course cello soprano trumpet
,aria,Dm,5.0,1692,archlute cello soprano
,aria,Dm,3.0,1692,archlute cello soprano
,aria,Dm,5.0,1692,archlute cello soprano
,aria,Dm,5.0,1692,archlute cello soprano
,aria,Dm,3.0,1692,archlute cello soprano
,aria,Dm,3.0,1692,archlute cello soprano
,aria,Dm,3.0,1692,archlute cello soprano
,aria,Dm,5.0,1692,archlute cello soprano
,aria,Dm,3.0,1692,archlute cello soprano
,aria,Dm,5.0,1692,archlute cello soprano
I attempt from Loves sickness,lute song,AM,4.0,1695,archlute cello soprano
I attempt from Loves sickness,lute song,AM,4.0,1695,archlute cello soprano
,lute song,AM,4.0,1695,archlute cello soprano
I attempt from Loves sickness,lute song,AM,4.0,1695,archlute cello soprano
Curtain Tune on a Ground,air,Gm,3.0,1694,violin 1:violin violin 2:violin viola 6-course bass viol 8-course
Curtain Tune on a Ground,air,Gm,3.0,1694,violin 1:violin violin 2:violin viola 6-course bass viol 8-course
,suite prelude,Gm,4.0,1696,archlute
,suite allemande,Gm,4.0,1696,archlute
,suite courante,Gm,4.0,1696,archlute
,suite sarabande,Gm,4.0,1696,archlute
Chacony,chaconne,Gm,3.0,c.1680,violin 1:violin violin 2:violin viola cello archlute
Chacony,chaconne,Gm,3.0,c.1680,violin 1:violin violin 2:violin viola cello archlute
Chacony,chaconne,Gm,3.0,c.1680,violin 1:violin violin 2:violin viola cello archlute
Chacony,chaconne,Gm,3.0,c.1680,violin 1:violin violin 2:violin viola cello archlute
Chacony,chaconne,Gm,3.0,c.1680,violin 1:violin violin 2:violin viola cello archlute
Chacony,chaconne,Gm,3.0,c.1680,violin 1:violin violin 2:violin viola cello archlute
Chacony,chaconne,Gm,3.0,c.1680,violin 1:violin violin 2:violin viola cello archlute
,prelude,Gm,5.0,1598,7-course
,prelude,GM,5.0,1598,7-course
,prelude,Fm,5.0,1598,7-course
,prelude,FM,5.0,1598,7-course
,prelude,Dm,5.0,1598,7-course
,prelude,DM,5.0,1598,7-course
,prelude,Cm,5.0,1598,8-course
,prelude,CM,5.0,1598,8-course
,prelude,Am,5.0,1598,8-course
,prelude,EbM,4.0,1598,8-course
,prelude,Bbm,5.0,1598,7-course
,fantasia parody,Gm,5.0,1598,8-course
,fantasia parody,CM,5.0,1598,8-course
,fantasia parody,Gm,4.0,1598,8-course
,fantasia parody,GM,4.0,1598,8-course
,fantasia parody,Am,4.0,1598,8-course
,fantasia parody,Fm,5.0,1598,8-course
,fantasia parody,BbM,5.0,1598,7-course
,fantasia parody,Cm,5.0,1598,7-course
,fantasia parody,BbM,4.0,1598,8-course
,fantasia,FM,4.0,1598,7-course
,fantasia,Dm,5.0,1598,7-course
,fantasia,Dm,5.0,1598,7-course
,fantasia,Gm,4.0,1598,7-course
,fantasia,Gm,4.0,1598,7-course
,fantasia,Gm,5.0,1598,7-course
,fantasia,Am,4.0,1598,7-course
,passamezzo antico,Gm,5.0,1598,8-course
,passamezzo moderno,GM,5.0,1598,8-course
,passamezzo antico,Fm,4.0,1598,8-course
,passamezzo moderno,FM,5.0,1598,8-course
,passamezzo passamezzo-harmony,Dm,5.0,1598,8-course
,passamezzo moderno,DM,5.0,1598,8-course
,passamezzo antico,Cm,5.0,1598,8-course
,passamezzo passamezzo-harmony,Dm,5.0,1598,8-course
,passamezzo moderno,Ebm,5.0,1598,8-course
,passamezzo moderno,EbM,5.0,1598,8-course
,passamezzo antico,Bbm,5.0,1598,8-course
,passamezzo moderno,BbM,5.0,1598,8-course
,pavane,GM,4.0,1598,8-course
,pavane,CM,4.0,1598,8-course
,pavane,FM,4.0,1598,8-course
,pavane,FM,4.0,1598,8-course
,pavane,GM,3.0,1598,8-course
,galliard,CM,4.0,1598,8-course
,galliard,CM,4.0,1598,7-course
,galliard,FM,4.0,1598,7-course
,galliard,FM,4.0,1598,7-course
,galliard,Bbm,4.0,1598,7-course
,galliard,BbM,4.0,1598,7-course
,galliard,FM,4.0,1598,7-course
,galliard,GM,4.0,1598,7-course
,galliard,Gm,4.0,1598,8-course
,galliard,Gm,4.0,1598,8-course
,chorea triple,FM,4.0,1598,7-course
,chorea triple,FM,4.0,1598,8-course
,chorea triple,FM,3.0,1598,7-course
,chorea triple,Fm,4.0,1598,8-course
,chorea triple,Bbm,5.0,1598,8-course
,chorea triple,CM,5.0,1598,7-course
,chorea triple,FM,4.0,1598,8-course
,chorea triple,CM,4.0,1598,8-course
,fantasia,CM,4.0,1552,6-course
2. Fantasy 2,fantasia,Gm,4.0,1552,6-course
3. Fantasy 3,fantasia,Dm,3.0,1552,6-course
4. Fantasy 4,fantasia,Gm,3.0,1552,6-course
5. Fantasy 5,fantasia,BbM,3.0,1552,6-course
6. Fantasy 6,fantasia,BbM,3.0,1552,6-course
Je suis desheritée,madrigal,Gm,3.0,1552,bass tenor alto soprano
,vocal intabulation,Dm,3.0,1552,6-course
1. Fantasy 1,fantasia,Bbm,3.0,1554,6-course
2. Fantasy 2,fantasia,Gm,3.0,1554,6-course
,fantasia,GM,3.0,1554,6-course
1. Fantasy 1,fantasia,CM,3.0,1554,6-course
2. Fantasy,fantasia,GM,3.0,1554,6-course
3. Fantasy 3,fantasia,FM,3.0,1554,6-course
1. Fantasy 1,fantasia,Gm,4.0,1553,6-course
2. Fantasy 2,fantasia,FM,3.0,1553,6-course
3. Fantasy 3,fantasia,Fm,3.0,1553,6-course
4. Fantasy 4,fantasia,Gm,3.0,1553,6-course
5. Fantasy 5,fantasia,Cm,4.0,1553,6-course
8. Pavane - La Romanesque,pavane romanesca,BbM,3.0,1553,6-course
1. Fantasy 1,fantasia,Gm,4.0,1555,6-course
2. Fantasy 2,fantasia,AM,4.0,1555,6-course
Benedicta/Per illud ave/Nunc mater,motet religious vocal intabulation,GM,3.0,1558,6-course
,vocal intabulation variation,FM,3.0,1603,7-course
,vocal intabulation variation,Dm,2.0,1603,7-course
,study variation,FM,2.0,1603,7-course
,vocal intabulation variation,Cm,4.0,1603,7-course
,pavane variation,Gm,3.0,1603,6-course
,vocal intabulation,Cm,2.0,1603,7-course
,vocal intabulation variation,Cm,2.0,1603,7-course
Twenty ways upon the bells,lute duet variation,FM,3.0,1603,lute 1:6-course lute 2:7-course
,lute duet variation,FM,3.0,1603,lute 1:6-course lute 2:7-course
Twenty ways upon the bells,lute duet variation,FM,3.0,1603,lute 1:6-course lute 2:7-course
,lute duet variation,BbM,2.0,1603,lute 1:6-course lute 2:6-course
,lute duet variation,BbM,2.0,1603,lute 1:6-course lute 2:6-course
,lute duet variation,BbM,2.0,1603,lute 1:6-course lute 2:6-course
,lute duet variation,BbM,2.0,1603,lute 1:6-course lute 2:6-course
,lute duet,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet galliard passamezzo passamezzo-harmony,Gm,3.0,1603,lute 1:6-course lute 2:7-course
,lute duet galliard passamezzo passamezzo-harmony,Gm,3.0,1603,lute 1:6-course lute 2:7-course
,lute duet galliard passamezzo passamezzo-harmony,Gm,3.0,1603,lute 1:6-course lute 2:7-course
A toy for two lutes,lute duet toy,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet toy,FM,3.0,1603,lute 1:7-course lute 2:7-course
,lute duet toy,FM,3.0,1603,lute 1:7-course lute 2:7-course
,passamezzo passamezzo-harmony,Gm,3.0,1546,6-course
,padoana,Gm,3.0,1546,6-course
,passamezzo passamezzo-harmony,Cm,3.0,1546,6-course
,passamezzo passamezzo-harmony,Fm,3.0,1546,6-course
,vocal intabulation canzona,Fm,3.0,1546,6-course
,passamezzo passamezzo-harmony,CM,3.0,1546,6-course
,padoana,CM,3.0,1546,6-course
,passamezzo passamezzo-harmony,Dm,3.0,1546,6-course
,padoana,Dm,3.0,1546,6-course
,canzona,BbM,3.0,1546,6-course
,passamezzo passamezzo-harmony,Cm,3.0,1546,6-course
,padoana galliard,EbM,3.0,1546,6-course
,passamezzo passamezzo-harmony,BbM,3.0,1546,6-course
,vocal intabulation canzona,FM,4.0,1546,6-course
,vocal intabulation canzona,FM,3.0,1546,7-course
,fantasia,Cm,3.0,1546,6-course
,ricercar,Cm,3.0,1546,6-course
,ricercar,Cm,3.0,1546,6-course
,ricercar,Gm,3.0,1546,6-course
,ricercar,Fm,3.0,1546,6-course
,vocal intabulation psalm,Dm,3.0,c.1590,6-course
,vocal intabulation motet thematic,FM,3.0,c.1590,6-course
,vocal intabulation lied,FM,3.0,c.1590,6-course
,vocal intabulation lied,Gm,3.0,c.1590,6-course
,vocal intabulation chanson,Fm,4.0,c.1590,6-course
,vocal intabulation religious motet,FM,4.0,c.1590,6-course
,vocal intabulation liturgical,Gm,5.0,c.1590,6-course
,vocal intabulation hymn,Fm,3.0,c.1590,6-course
,vocal intabulation chanson,Cm,4.0,c.1590,6-course
,vocal intabulation chanson,Dm,4.0,c.1590,6-course
,vocal intabulation psalm,Gm,4.0,c.1590,6-course
,vocal intabulation madrigal fragment,Gm,4.0,c.1590,6-course
,vocal intabulation chanson,Gm,5.0,c.1590,6-course
,vocal intabulation psalm,Dm,4.0,c.1590,6-course
,vocal intabulation psalm,Dm,4.0,c.1590,6-course
,vocal intabulation religious,GM,5.0,c.1590,6-course
,vocal intabulation lied,FM,3.0,c.1590,6-course
,unknown,Gm,5.0,c.1590,6-course
,vocal intabulation popular theme,Gm,3.0,c.1590,6-course
,vocal intabulation madrigal,BbM,4.0,c.1590,6-course
,vocal intabulation madrigal,Dm,4.0,c.1590,6-course
,vocal intabulation lied,Dm,3.0,c.1590,6-course
,vocal intabulation lied,Cm,3.0,c.1590,6-course
,vocal intabulation madrigal,Am,4.0,c.1590,6-course
,vocal intabulation madrigal,Fm,5.0,c.1590,6-course
,vocal intabulation motet madrigal,Gm,3.0,c.1590,6-course
,vocal intabulation lied,Fm,4.0,c.1590,6-course
,vocal intabulation liturgical,Dm,3.0,c.1590,6-course
,vocal intabulation popular theme,GM,3.0,c.1590,6-course
,preamble,GM,3.0,c.1590,6-course
,vocal intabulation motet,Gm,5.0,c.1590,6-course
,vocal intabulation,Dm,4.0,c.1590,6-course
,passamezzo antico,Gm,5.0,c.1590,6-course
,passamezzo moderno,GM,4.0,c.1590,6-course
,passamezzo antico,Gm,5.0,c.1590,6-course
,passamezzo antico,Cm,4.0,c.1590,6-course
,passamezzo antico,Gm,3.0,c.1590,6-course
,passamezzo moderno,FM,4.0,c.1590,6-course
,passamezzo antico,Gm,5.0,c.1590,6-course
,passamezzo antico saltarello,Gm,4.0,c.1590,6-course
,passamezzo moderno,GM,3.0,c.1590,6-course
,passamezzo antico saltarello,Gm,5.0,c.1590,6-course
,dance,GM,3.0,c.1590,6-course
,dance,Cm,3.0,c.1590,6-course
,dance,GM,3.0,c.1590,6-course
,dance,FM,3.0,c.1590,6-course
,dance,GM,3.0,c.1590,6-course
,dance,FM,3.0,c.1590,6-course
,vocal intabulation,Cm,3.0,c.1590,6-course
,dance,Gm,5.0,c.1590,6-course
