Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
12. La Poverina,,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.c1,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/c1.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/12_la_poverina.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/12_la_poverina.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/12_la_poverina.mid,1709916913,1678234053
13. Galliard,La Cara Cosa,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/c1v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/13_gagliarda_la_cara_cossa.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/13_gagliarda_la_cara_cossa.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/13_gagliarda_la_cara_cossa.mid,1709916913,1678234053
14. Galliard,El Tedesco,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/c2v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/14_gagliarda_el_tedesco.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/14_gagliarda_el_tedesco.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/14_gagliarda_el_tedesco.mid,1709916913,1678234053
15. Galliard,Bel Fior,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.c3,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/c3.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/15_gagliarda_bel_fior.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/15_gagliarda_bel_fior.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/15_gagliarda_bel_fior.mid,1709916913,1678234053
16. Galliard,La Fornerina,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.c3v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/c3v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/16_gagliarda_la_fornerina.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/16_gagliarda_la_fornerina.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/16_gagliarda_la_fornerina.mid,1709916913,1678234053
17. Galliard,La Inspirita,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.c4,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/c4.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/17_gagliarda_la_inspirata.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/17_gagliarda_la_inspirata.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/17_gagliarda_la_inspirata.mid,1709916913,1678234053
18. Galliard,La comadrina,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.c4v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/c4v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/18_gagliarda_la_comadrina.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/18_gagliarda_la_comadrina.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/18_gagliarda_la_comadrina.mid,1709916913,1678234053
19. Galliard,Zorzi,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.d1,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/d1.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/19_gagliarda_zorzi.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/19_gagliarda_zorzi.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/19_gagliarda_zorzi.mid,1709916913,1678234053
20. Galliard,Quadrelin,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.d1v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/d1v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/20_gagliarda_quadrelin.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/20_gagliarda_quadrelin.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/20_gagliarda_quadrelin.mid,1709916913,1678234053
21. Galliard,La Gasparina,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.d2v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/d2v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/21_gagliarda_la_gasparina.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/21_gagliarda_la_gasparina.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/21_gagliarda_la_gasparina.mid,1709916913,1678234053
22. Galliard,El Burato,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.d3,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/d3.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/22_gagliarda_el_burato.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/22_gagliarda_el_burato.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/22_gagliarda_el_burato.mid,1709916913,1678234053
23. Galliard,La canella,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.d3v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/d3v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/23_gagliarda_la_canella.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/23_gagliarda_la_canella.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/23_gagliarda_la_canella.mid,1709916913,1678234053
24. Galliard Corneto,,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.d4,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/d4.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/24_gagliarda_corneto.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/24_gagliarda_corneto.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/24_gagliarda_corneto.mid,1709916913,1678234053
"25. Tu te parti, cor mio caro",,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.d4v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/d4v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/25_tu_te_parti_cor_mio_charo.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/25_tu_te_parti_cor_mio_charo.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/25_tu_te_parti_cor_mio_charo.mid,1709916913,1678234053
26. Galliard,La ben contenta,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.e1,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/e1.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/26_la_ben_contenta.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/26_la_ben_contenta.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/26_la_ben_contenta.mid,1709916913,1678234053
27. Galliard,L'herba fresca,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.e1v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/e1v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/27_gagliarda_lherba_fresca.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/27_gagliarda_lherba_fresca.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/27_gagliarda_lherba_fresca.mid,1709916913,1678234053
28. Galliard,La Ferrarese,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.e2,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,EbM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/e2.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/28_gagliarda_la_ferarese.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/28_gagliarda_la_ferarese.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/28_gagliarda_la_ferarese.mid,1709916913,1678234053
29. Passamezzo and Galliard,Passamezzo,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.e2v,Sarge Gerbode,Sarge Gerbode,,,,,,,"passamezzo antico, galliard",Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/e2v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/29_passamezzo+galliard.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/29_passamezzo+galliard.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/29_passamezzo+galliard.mid,1709916913,1678234053
30. Galliard,La Disperata,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.e3v,Sarge Gerbode,Sarge Gerbode,,,,,,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/e3v.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/30_la_disperata.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/30_la_disperata.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/30_la_disperata.mid,1709916913,1678234053
31. Le forze d'Ercole,,Giulio Abondante,,Giulio Abondante,Intabolatura di Liuto,1,1563,f.e4,Sarge Gerbode,Sarge Gerbode,,,,,,,"dance, passamezzo, passamezzo-harmony",Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabolatura_di_Liuto/v.1_1563/e4.png,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/31_le_forze_di_erchole.ft3,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/pdf/31_le_forze_di_erchole.pdf,https://lutemusic.org/sources/AbondanteG/Intabolatura_di_liuto/v.1_1563/midi/31_le_forze_di_erchole.mid,1709916913,1700675894
1. Passamezzo,,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.a1v,Sarge Gerbode,Sarge Gerbode,,,,,,,passamezzo moderno,GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/a1v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/01_passamezzo.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/01_passamezzo.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/01_passamezzo.mid,1709916913,1670278281
2. Galliard,Venetiana,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.a2v,Sarge Gerbode,Sarge Gerbode,,,,,2. Galliard,,"dance, galliard",Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/a2v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/02_gagliarda_venetiana.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/02_gagliarda_venetiana.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/02_gagliarda_venetiana.mid,1709916913,1659368050
3. Galliard,El traditor,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.a3,Sarge Gerbode,Sarge Gerbode,,,,,3. Galliard,,"dance, galliard",FM,2.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/a3.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/03_gagliarda_el_traditor.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/03_gagliarda_el_traditor.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/03_gagliarda_el_traditor.mid,1709916913,1659368050
4. Galliard,La mezza notte,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.a3v,Sarge Gerbode,Sarge Gerbode,,,,,4. Galliard,,"dance, galliard",FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/a3v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/04_la_mezza_notte.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/04_la_mezza_notte.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/04_la_mezza_notte.mid,1709916913,1678242586
5. Galliard,El ciel turchin,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.a4,Sarge Gerbode,Sarge Gerbode,,,,,5. Galliard,,"dance, galliard",GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/a4.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/05_gagliarda_el_ciel_turchin.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/05_gagliarda_el_ciel_turchin.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/05_gagliarda_el_ciel_turchin.mid,1709916913,1659368050
6. L'Herba fresca,,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.a4v,Sarge Gerbode,Sarge Gerbode,,,,,6. Fresca l'herba,,"dance, galliard",BbM,2.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/a4v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/06_fresca_lherba.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/06_fresca_lherba.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/06_fresca_lherba.mid,1709916913,1659368050
7. El Poverin,,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.b1,Sarge Gerbode,Sarge Gerbode,,,,,7. El Poverin,,"dance, galliard",Gm,2.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/b1.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/07_el_poverin.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/07_el_poverin.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/07_el_poverin.mid,1709916913,1678211573
8. El Passamezzo,,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.b1v,Sarge Gerbode,Sarge Gerbode,,,,,8. El Passamezzo,,"dance, passamezzo, passamezzo-harmony",Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/b1v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/08_el_pass_e_mezo.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/08_el_pass_e_mezo.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/08_el_pass_e_mezo.mid,1709916913,1700675894
9. La Traditora,,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.b2v,Sarge Gerbode,Sarge Gerbode,,,,,9. La Traditora,,"traditora, traditora-dance",Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/b2v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/09_la_traditora.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/09_la_traditora.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/09_la_traditora.mid,1709916913,1700675894
10. Galliard,El Pichardo,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.b3v,Sarge Gerbode,Sarge Gerbode,,,,,10. Galliard,,"dance, galliard",Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/b3v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/10_gagliarda_el_pichardo.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/10_gagliarda_el_pichardo.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/10_gagliarda_el_pichardo.mid,1709916913,1659368050
11. Passamezzo,,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.b4v,Sarge Gerbode,Sarge Gerbode,,,,,11. Passamezzo,,"dance, passamezzo, passamezzo-harmony",GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/b4v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/11_pass_e_mezo.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/11_pass_e_mezo.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/11_pass_e_mezo.mid,1709916913,1700675894
12. La Poverina,,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.c1,Sarge Gerbode,Sarge Gerbode,,,,,12. La Poverina,,"dance, galliard",Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/c1.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/12_la_poverina.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/12_la_poverina.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/12_la_poverina.mid,1709916913,1659368050
13. Galliard,La Cara Cosa,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.c1v,Sarge Gerbode,Sarge Gerbode,,,,,13. Galliard,,"dance, galliard",CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/c1v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/13_gagliarda_la_chara_cossa.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/13_gagliarda_la_chara_cossa.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/13_gagliarda_la_chara_cossa.mid,1709916913,1659368050
14. Galliard,El Tedesco,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.c2v,Sarge Gerbode,Sarge Gerbode,,,,,14. Galliard,,"dance, galliard",Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/c2v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/14_gagliarda_el_tedesco.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/14_gagliarda_el_tedesco.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/14_gagliarda_el_tedesco.mid,1709916913,1659368050
15. Galliard,Bel Fior,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.c3,Sarge Gerbode,Sarge Gerbode,,,,,15. Galliard,,"dance, galliard",CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/c3.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/15_gagliarda_bel_fior.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/15_gagliarda_bel_fior.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/15_gagliarda_bel_fior.mid,1709916913,1659368050
16. Galliard,La Fornerina,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.c3v,Sarge Gerbode,Sarge Gerbode,,,,,16. Galliard,,"dance, galliard",CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/c3v.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/16_gagliarda_la_fornerina.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/16_gagliarda_la_fornerina.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/16_gagliarda_la_fornerina.mid,1709916913,1659368050
17. Galliard,La Inspirita,Giulio Abondante,,Giulio Abondante,Intabulatura,1,1546,f.c4,Sarge Gerbode,Sarge Gerbode,,,,,17. Galliard,,"dance, galliard",CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/AbondanteG/Intabulatura/v.1_1546/c4.png,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/17_gagliarda_la_inspirata.ft3,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/pdf/17_gagliarda_la_inspirata.pdf,https://lutemusic.org/sources/AbondanteG/Intabulatura_di_Iulio_Abondante/v.1_1546/midi/17_gagliarda_la_inspirata.mid,1709916913,1659368050
